market_date,text,finbert_score
2020-10-01,after becoming ceo in 2012 david coleman turned the college board into a seemingly invincible cash machine but 2020 has been its undoing,-0.1259593665599823
2020-10-01,joe biden s campaign received contributions from 16 billionaires and their spouses in july and august per a review of records filed with the federal election commission,-0.015571445226669312
2020-10-01,the biden campaign raised $10 million in 3 hours on the night of the first debate,0.2593538761138916
2020-10-01,heesen yachts launched their 163 foot long project triton,0.3105107247829437
2020-10-01,the dramatic reduction in automobile traffic noise in san francisco during the covid 19 lockdown has allowed a common songbird to sing songs that are more appealing to the ladies,0.18781812489032745
2020-10-01,chris wallace said he never thought the face off between president donald trump and democratic nominee joe biden would go off the tracks the way it did,-0.6711891293525696
2020-10-01,inside lebron james new $36 8 million beverly hills mansion by,0.04412771016359329
2020-10-01,here s how the gatekeepers of 500 million tons of cargo power through the pandemic,0.050136812031269073
2020-10-01,nikola is sticking to the go to market plan for battery and hydrogen trucks in the wake of the fraud allegations,0.021047156304121017
2020-10-01,a flight attendant went viral on tiktok with her insider travel tips here s her advice for airlines hotels and more,0.06277072429656982
2020-10-01,meet the scientologist billionaire trying to make a new antibiotic,0.05888037383556366
2020-10-01,here s what you need to know about digital transformation sponsored by,0.0342593714594841
2020-10-01,the irish supreme court has ruled that the bread used to make subway sandwiches cannot be defined as bread,-0.05186725780367851
2020-10-01,the eu has started legal proceedings against the uk after it refused to abandon controversial plans to break international law and the brexit agreement both parties agreed to last year,-0.8823960423469543
2020-10-01,at 2 pm est today forbes chief content officer will go live with the cofounder and ceo of join the conversation here,0.0023227836936712265
2020-10-01,cmos have not only helped their brands weather trials they have shown how marketing can support an effective business and community response to moments of extreme challenge,0.7517540454864502
2020-10-01,speaking to forbes then carbon cmo treseder now senior vp and head of global marketing and communications at peloton dara treseder shared her passionate view on the need to end racial inequality and build and retain diverse talent at all ranks within companies immediately,0.7141366004943848
2020-10-01,although she has since left netflix jackie lee joe previously cmo at bbc studios was at the helm when the lockdown caused homebound viewers to consume streaming content in bulk influentialcmos,-0.660320520401001
2020-10-01,united and american airlines could furlough 32 000 staff members as washington struggles to agree on bailout billions,-0.9551494121551514
2020-10-01,huawei has failed to adequately resolve security flaws in the equipment used by the u k telecom networks,-0.919554591178894
2020-10-01,with a pandemic forcing most people to stay at home companies are rushing to facilitate remote work for their employees sponsored by office depot,-0.8945459723472595
2020-10-01,virtually every business will need to pivot dramatically changing its focus its messaging and the tools it uses if it wants to keep generating new business through the pandemic sponsored by office depot,-0.022946123033761978
2020-10-01,as the covid 19 pandemic takes hold what s happening to your company s carbon footprint sponsored by office depot,-0.046138547360897064
2020-10-01,in the middle of an unprecedented health and financial crisis businesses across every sector are being tested moving quickly to adapt to a changing landscape sponsored by office depot,0.6982998251914978
2020-10-01,to thrive during covid 19 businesses must rely on technology to bridge the gap created by social distancing and stay at home guidelines sponsored by office depot,0.28011488914489746
2020-10-01,with many people quarantining or limiting contact with others reaching customers inside their homes is key sponsored by office depot,-0.003976710140705109
2020-10-01,harry and meghan called for the dismantling of structural racism today in an article the pair penned for london newspaper the evening standard,-0.12603048980236053
2020-10-01,according to a report the fbi caught another russian made fake news site targeting u s voters,-0.5681170225143433
2020-10-01,5 adventurous ideas for a socially distant road trip,0.06894975155591965
2020-10-02,the trump administration can still sue john bolton over the bestselling book a federal judge ruled,-0.6377070546150208
2020-10-02,there s still no deal on the second stimulus as early optimism wanes by,-0.8880134224891663
2020-10-02,social media accounts known for spreading the qanon conspiracy theory ambushed model chrissy teigen after she posted about losing her baby due to pregnancy complications,-0.4420146048069
2020-10-02,join us oct 8th at 1 pm for ep 1 of the forbescmo summit virtual series to hear leading cmos discuss how they are building diverse and inclusive teams register and gain insights from cmos at and more marketers cmo,0.15187880396842957
2020-10-02,david dobrik s tesla giveaway drove 100 000 new voter registrations in 1 day,0.09343180805444717
2020-10-02,the pandemic created a plastics problem but ai can help sponsored by,0.39003854990005493
2020-10-02,cmos have not only helped their brands weather trials they have shown how marketing can support an effective business and community response to moments of extreme challenge check out this year s list of the world s most influentialcmos,0.4249800741672516
2020-10-02,the world is awash in cheap antibiotics so why is the scientologist billionaire bob duggan working on a new one and how is he going to make any money find out more here,0.011607445776462555
2020-10-02,here are america s best insurance companies in each state 2021,0.09179626405239105
2020-10-02,rt exclusive systemically important bank shares vetting framework used to determine blockchain value and feasibility https,0.1369037628173828
2020-10-02,facebook banned political ads seeking to delegitimize the u s election,-0.5203945636749268
2020-10-02,here are the best gaming chairs for serious gamers forbesfinds,0.02925601229071617
2020-10-02,understanding hybrid cloud with aws sponsored by,0.14344355463981628
2020-10-02,since her 2014 under 30 premiere olivia wilde has become part of her industry s reckoning of its gender inequities making her 2019 directorial debut with booksmart and hinting at an under wraps marvel film decadeofu30,0.10641300678253174
2020-10-02,the 9 richest women in america,-0.017721612006425858
2020-10-02,the real state of unemployment is much higher than the official numbers,-0.7198670506477356
2020-10-02,texas based power provider vistra will shut all of its illinois and ohio coal plants by 2027,-0.8418025970458984
2020-10-02,as states reopen and jobs in sectors with high concentrations of women workers are returning working mothers will see increased pressure while trying to balance work childcare and school schedules sponsored by,-0.8469718098640442
2020-10-02,some manhattan landlords are offering new tenants free rent through 2020 amid a glut of empty apartments,0.3303675651550293
2020-10-02,amazon says 19 816 workers got covid 19 this year by,0.0745219886302948
2020-10-02,if you re considering several high profile destinations for a socially distant vacation these alternatives may be safer,0.029092730954289436
2020-10-02,humana said it will expand its medicare advantage health plan offerings to seniors in more than 3 dozen new counties next year in a move to compete with rivals for a fast growing government business,0.9271514415740967
2020-10-02,with new funding recently raised and nearly 100 celebrity taught classes now online masterclass now has a new look,0.28385916352272034
2020-10-02,5 companies take on the changing challenges of ecommerce sponsored by,0.12706473469734192
2020-10-02,announcing this year s list of highest paid actresses,0.03541436046361923
2020-10-02,markets are reacting relatively calmly to the news that president donald trump and first lady melania trump have tested positive for covid 19,-0.00044605135917663574
2020-10-02,quote of the day,-0.013140067458152771
2020-10-02,in the middle of an unprecedented health and financial crisis businesses across every sector are being tested moving quickly to adapt to a changing landscape sponsored by,0.6957934498786926
2020-10-02,here s what the last jobs report before the presidential election means for voters,-0.04297807067632675
2020-10-02,donald trump tested positive for covid and america s nuclear doomsday planes launch,0.7383570075035095
2020-10-02,the dow futures down 400 points after trump tested positive for covid 19,-0.9534741044044495
2020-10-02,vice president mike pence tested negative for covid 19 this morning after president donald trump announced he had contracted the coronavirus,-0.4420381784439087
2020-10-02,tesla s electric car shipments jumped 44% as production rebounds from the coronavirus slump,0.9073222279548645
2020-10-02,the announcement that president donald trump tested positive for coronavirus triggered a sell off in early morning trading around the world,-0.3745218813419342
2020-10-02,joe biden wishes president donald trump a swift recovery from covid 19,0.712973415851593
2020-10-02,pitch your world changing idea to forbes and wetransfer for a chance to win mentorship from forbes and a $10 000 cash prize learn more about the paste it forward contest here sponsored by,0.3036671578884125
2020-10-02,putin boris johnson and angela merkel among world leaders to wish trump a speedy recovery from covid 19,0.8018818497657776
2020-10-02,the white house learned that hope hicks had tested positive for covid 19 thursday but moved forward with trump s fundraiser anyway,0.12030013650655746
2020-10-02,steve is joined by healthcare policy advocate david goldhill to share the philosophy behind his new company sesame an online marketplace for discounted health services presented by,0.23137176036834717
2020-10-02,the comedic actress melissa mccarthy $25 million got 4th place,0.24127870798110962
2020-10-02,sofia vergara tops our new ranking of the world s highest paid actresses with $43 million as the tv star led a surge of small screen paydays that eclipsed those in the movie business,0.8861188888549805
2020-10-02,here s a roundup of what top followed forbes writers around the world explored this week,0.015373533591628075
2020-10-02,pence and biden tested negative for covid 19 here s why they re still at risk,-0.07441827654838562
2020-10-02,how to provide the simple stress free interactions your customers crave sponsored by,0.06021576002240181
2020-10-02,joe biden tested negative for the virus and continues in person campaigning following trump s positive test,0.027872566133737564
2020-10-02,trump has covid 19 what s next for stimulus package negotiations,0.08313051611185074
2020-10-03,airlines could see more relief ahead of the stimulus deal house speaker nancy pelosi says by,0.9105232954025269
2020-10-03,billionaire richard branson has pushed ahead with plans to raise up to $480 million through a blank check special purpose acquisition vehicle or spac according to a statement from his new company vg acquisition corp by,0.4857131540775299
2020-10-03,here s an excerpt from the forbesunder30 newsletter this week,-0.03721519559621811
2020-10-03,president donald trump was given an experimental antibody cocktail after testing positive for the coronavirus days after it received positive reports,0.3619461953639984
2020-10-03,after a contract renegotiation in 2017 ellen pompeo no 8 $19 million is earning about $550 000 per episode for her starring role on abc s grey s anatomy by,0.3201068043708801
2020-10-03,trump says i condemn all white supremacists days after giving the proud boys a shout out on the debate,0.008658751845359802
2020-10-03,supreme court nominee amy coney barrett tested positive for the coronavirus this summer,-0.24926240742206573
2020-10-03,oil prices are waiting to rise but the stimulus will not be the cure,0.23360052704811096
2020-10-03,chris wallace tells fox news viewers wear the damn mask,-0.007716219872236252
2020-10-03,many companies see slowdowns as periods of retrenchment but our experience suggests that this may be a critical time for building commercial capabilities and systems sponsored by,0.04595033824443817
2020-10-03,here s how fintech can help the financial health crisis,0.1856774389743805
2020-10-03,here are 5 strategies for advancing your career in a tough job market,0.06881392747163773
2020-10-03,rt the fafsa is available each year on oct 1 for the following school year that means it opens today for students plannin,0.00962180644273758
2020-10-03,rt depository trust and clearing corporation dtcc is moving $11 trillion to a blockchain for the first time ever they ve,0.153303325176239
2020-10-03,is working from home here to stay,0.04707886278629303
2020-10-03,rt early friday morning president trump announced he had tested positive for covid 19 causing speculation about the poten,-0.46688905358314514
2020-10-03,after writing hits for charlie puth and kane brown shy carter is paving his own lane in country music,0.09513447433710098
2020-10-03,the 50 minute rule makes virtual meetings more productive according to neuroscience,0.08758114278316498
2020-10-03,new evidence of underground saltwater bodies raised the possibility of life on mars,0.3062784671783447
2020-10-03,a new study released this week revealed fascinating changes in bird song as a result of reduced urban car traffic from the covid 19 pandemic,-0.00514182448387146
2020-10-03,workforce update a balancing act for america s working women sponsored by,0.11676064133644104
2020-10-03,here s how to buy stocks,0.015182249248027802
2020-10-03,disney is laying off 28 000 u s theme park employees amid closures,-0.9605356454849243
2020-10-03,here are 4 self affirming mind hacks to help you succeed,0.04384932667016983
2020-10-03,here s what you need to know about trump s experimental coronavirus antibody treatment,0.040523916482925415
2020-10-03,former congressman patrick kennedy on his fight to eradicate the stigma of addiction and why it has become so personal to him,0.027876760810613632
2020-10-03,get to know 5 newcomers of the forbes400 list,0.07244544476270676
2020-10-03,here s how public health experts are harnessing the power of community led solutions to tackle the covid 19 pandemic forbesfrontlines,0.1630079448223114
2020-10-04,ruth bader ginsburg sharpened her writing skills to persuade people who are hard to convince,0.8239666819572449
2020-10-04,who can travel to scandinavia in october 2020,0.03766593709588051
2020-10-04,the world s largest private whiskey collection is up for auction,0.10466677695512772
2020-10-04,the 5 fintech trends likely to stick around after the pandemic,0.5402268767356873
2020-10-04,here are 6 stunning hikes for fall 2020,0.04666667804121971
2020-10-04,here is rolls royce ghost the luxury marque s most important new car,0.12382400035858154
2020-10-04,these are the top 25 enterprise software startups to watch for in 2020,0.15936864912509918
2020-10-04,meet america s best employers for women 2020,0.11762893944978714
2020-10-04,here s how to manage working from home while being a parent,0.0005625337362289429
2020-10-04,rt while banks and credit unions are reviewing their physical footprints they aren t closing branches en masse in response,-0.3049600124359131
2020-10-04,the sat mess 8 months into the pandemic the college board is still canceling tests at the last minute,-0.840427577495575
2020-10-04,looking to rent or buy in new york city here s the state of the market,0.028356922790408134
2020-10-04,from jennifer lopez to rihanna there s no shortage of celebrities entering the booming skincare industry but what should beauty consumers and entrepreneurs know,0.04519234597682953
2020-10-04,here s why your hand sanitizer may be ineffective or tainted by cancer causing chemicals,-0.4729892909526825
2020-10-05,your complete guide to mobile check deposit,0.03973837196826935
2020-10-05,here s how to prepare to retire earlier than you planned,0.003608487546443939
2020-10-05,here s what small business owners need to know about selling online in the covid 19 era,0.02343147061765194
2020-10-05,a new study has discovered that making changes to a city s wikipedia page can lead to huge increases in tourist revenue,-0.6880112886428833
2020-10-05,here are the world s highest paid soccer players of this year,0.041966602206230164
2020-10-05,here s how to connect with your center of wellbeing a 10 week plan,0.09233994781970978
2020-10-05,streaming services lead the way for women in tv,0.20791517198085785
2020-10-05,this startup raised $37 million to make going to the dentist fun,0.415169358253479
2020-10-05,if you find yourself feeling like you aren t accomplishing enough during quarantine take a step back,-0.5782866477966309
2020-10-05,japan s smes continue to be at the core of semiconductor production toward the age of 5g sponsored by,0.4056653678417206
2020-10-05,paris is moving to maximum alert as covid 19 cases surge in the french capital and its suburbs,-0.6278543472290039
2020-10-05,in a time like this creating a retirement income is a challenge but the challenge can be met,0.031382571905851364
2020-10-05,in order to prepare your company for nimble transitions it s vital to ramp up your technological footprint rethink your meetings and reevaluate your project management sponsored by,0.09512506425380707
2020-10-05,rt we re going crazy right now we all need to be able to detox says the ceo of check ou,-0.06960595399141312
2020-10-05,the dow climbed 200 points today while draftkings slumped and bristol myers bridgebio pharma announced acquisitions,-0.5713117122650146
2020-10-05,how america s police departments acquired billions in funding and why reallocation may be inevitable,0.012280138209462166
2020-10-05,white house chief of staff mark meadows pushes for a piecemeal relief ahead of a crucial week for a bigger stimulus deal by,0.7243448495864868
2020-10-05,join forbes and ibm on october 21 to learn about the latest strategies and techniques to maintain your digital advantage sponsored by,0.11014744639396667
2020-10-05,an inside look at the best and worst of human resources and why it s so important to get the right hr processes in place sponsored by,0.0846642479300499
2020-10-05,unemployment will likely ripple to auto insurance,-0.9354909658432007
2020-10-05,rt endaoment a non profit provider of donor advised funds dafs on the ethereum blockchain is launching today by,0.07839993387460709
2020-10-06,build a resilient future with these data driven habits sponsored by,0.40752625465393066
2020-10-06,rt the new adverse market refinance fee begins on dec 1 the federal housing finance agency fhfa will add this fee to mo,0.02096034213900566
2020-10-06,hidden talent unanimous media s jeron smith s unconventional path to hollywood power broker by decadeofu30,0.1178954541683197
2020-10-06,this company signed a $13 million contract to supply the border patrol s first body cams,0.8751590251922607
2020-10-06,here are the 6 best fixed income investments for a low rate environment,0.08192037791013718
2020-10-06,how college students can get involved in the 2020 election sponsored by,0.04888975992798805
2020-10-06,johnson amp johnson will pay out over $100 million to settle more than 1000 lawsuits that claim the pharmaceutical giant s baby powder caused cancer according to a report,-0.054024115204811096
2020-10-06,rt wine geeks firmly believe that there is a wine that matches up with absolutely everything with the possible exception o,0.30334073305130005
2020-10-06,2 years ago he cofounded unanimous media with 3 time nba champion stephen curry and producer erick peyton,0.04050588607788086
2020-10-06,smith who serves as ceo has one goal in mind to shatter racial barriers in a business where people of color comprise only 7% of studio executives 13 9% of writers and 15% of directors,0.0982753112912178
2020-10-06,in an industry under social and economic pressure to transform or risk being left behind unanimous is a television film and digital content production company spotlighting stories about family faith sports and above all underrepresented voices,0.04651663824915886
2020-10-06,as the pandemic took hold cathie wood loaded up on tech stocks that she correctly predicted would lead the recovery and bought herself a house in ritzy hilton head south carolina from which to work,0.10881397128105164
2020-10-06,justices samuel alito and clarence thomas decried the u s supreme court s decision allowing same sex marriage and its cavalier treatment of religion in a decision today declining to hear kentucky clerk kim davis case,-0.7732915878295898
2020-10-06,trump s campaign suggests democrats are not americans,-0.08246852457523346
2020-10-06,the newest superstar investor cathie wood has leveraged a zealous belief in innovation into a $29 billion in assets firm and a $250 million net worth among her predictions elon musk s car company is vastly undervalued,0.25240594148635864
2020-10-06,how 22 year old naomi osaka took home bragging rights as the highest paid female athlete in the world,0.24625185132026672
2020-10-06,here are 3 ways a contested election could play out and what that means for the market,0.007283594459295273
2020-10-06,little by little businesses and especially banks are silently getting rid of art collections built up over many years,-0.0748114287853241
2020-10-06,here s how nextera overtook exxonmobil as the largest u s energy company,0.19415700435638428
2020-10-06,here s a collection of striking award winning travel photos celebrating life in different corners of the world,0.08555334806442261
2020-10-06,all the president s medicine,0.03405271843075752
2020-10-06,as millions of americans face wildfires and hurricanes this kentucky startup helps them rebuild faster,0.35855817794799805
2020-10-06,amid a pandemic implosion these startups showcase the strength diversity and adaptability of america s entrepreneurs and provide hope for the country s economic future,0.7881308794021606
2020-10-06,scientists who made the landmark discoveries about black holes won the nobel prize in physics,0.3545595109462738
2020-10-06,in our rapidly digitizing world it s clear that banks must act fast to keep from being outpaced and outdated sponsored by,-0.2870226502418518
2020-10-06,former metlife cio s no code startup unqork hit a $2 billion valuation with new fundraising,0.7530951499938965
2020-10-06,the irs extended its deadline after urging 9 million people to get their stimulus checks,0.07462982833385468
2020-10-06,a new peloton campaign features real riders for the first time rather than actors,0.06324618309736252
2020-10-06,rt at the recently concluded forbes blockchain50 summit three of the most prolific enterprise blockchain builders shared a,0.3953098654747009
2020-10-06,this startup has a plan to build the missing link for self driving cars,0.22717860341072083
2020-10-06,studies confirm that half of americans struggle with retirement,-0.17450258135795593
2020-10-06,house speaker nancy pelosi and treasury secretary steven mnuchin are continuing to hash out the terms of the next federal coronavirus aid bill this week but progress is slow by,-0.9395240545272827
2020-10-06,donald trump s newest billionaire donors a media heiress a scientologist and a tech tycoon by,-0.007066607475280762
2020-10-06,this episode of what s ahead looks at whether baseball s new rules are enough for it to successfully vie for america s attention presented by,0.14719587564468384
2020-10-06,netflix announced selena the series its biographical show centered around legendary tejano singer selena quintanilla will premiere on the streaming platform dec 4,0.024772487580776215
2020-10-06,this ai startup raised $15 million to help patients transcribe doctor appointments,0.5105393528938293
2020-10-06,could buttoned down in person interviews be more or less a thing of the past,-0.05006472021341324
2020-10-07,instagram will hide some user comments as part of the new anti bullying features,-0.12900559604167938
2020-10-07,the at home genetic testing market has been on an upswing during the pandemic helping boost business for african ancestry there s a black pride renaissance happening as a result of injustices against black people says founder gina paige,0.873113214969635
2020-10-07,miyoko schinner s brand now sells alternatives to butter cream cheese and mozzarella along with other dairy free products made from nuts oats and legumes at 20 000 stores including walmart and target,0.1397966891527176
2020-10-07,in 2011 mudit garg cofounded artificial intelligence startup qventus to help hospitals boost operational efficiencies and cut costs by tapping into real time patient data flows and fixing bottlenecks this spring the company added covid 19 mission control,0.8109606504440308
2020-10-07,in a new plea to vote for democratic nominee joe biden in the upcoming election former first lady michelle obama sharply criticized the president for incompetence on all fronts,-0.900037407875061
2020-10-07,stimulus update president donald trump announced that all negotiations are now off and a stimulus bill won t be passed until after the november election,-0.6912637948989868
2020-10-07,hurricane delta reached category 4 status today and is still strengthening,0.8072113394737244
2020-10-07,rihanna s apology for playing islamic verses at a lingerie show is the latest celeb sorry,-0.4753044843673706
2020-10-07,using machine learning to predict disease in cattle might help solve a billion dollar problem by forbesagtech decadeofu30,0.7023839950561523
2020-10-07,oktoberfest goes virtual as beer sales chug along sponsored by,0.5818291306495667
2020-10-07,rt after recent weeks of progress between white house negotiators and lawmakers in congress president donald trump announc,-0.4597638249397278
2020-10-07,women need to support each other victoria beckham on navigating the pressures of the fashion industry,0.1919896900653839
2020-10-07,here s how this $140 million design software startup uses math to help power the shift to 3d printing,0.06093014404177666
2020-10-07,the time is now for old strategies to crumble and new models to surge the just100 list highlights 100 u s publicly traded corporations doing just that join us as we celebrate these organizations at the just100summit on oct 14 register at no cost,0.10636859387159348
