market_date,text,finbert_score
2020-01-01,netanyahu requests immunity from prosecution,0.012484073638916016
2020-01-02,back in june 2018 the multinational car mogul carlos ghosn sat down for lunch with the ft with to discuss his pay and an auto industry in turmoil who could have predicted what would go on to happen next,-0.027565792202949524
2020-01-02,just published front page of the financial times uk edition thursday january 2,-0.051639266312122345
2020-02-01,stockpickers need to prove they are worth it,0.10140085220336914
2020-02-01,reinsurance renewal prices hold the line in face of disasters,0.016254544258117676
2020-02-01,israel greece and cyprus set to seal 6bn gas pipeline deal,0.7687010169029236
2020-02-01,what is the future of flying our panel of industry experts will debate the options electric planes biofuels green offsets banning air miles taking the train or just staying at home,0.08933495730161667
2020-02-01,the british army is targeting instagram addicts love island viewers and fans of fast fashion in a new recruitment campaign aimed at persuading millennials to join its ranks,0.05400189012289047
2020-02-01,there are now fewer than 70 000 mature individuals living in the wild according to the international union for conservation of nature which changed the status of the giraffe as a species from least concern to vulnerable,0.001965738832950592
2020-02-01,uruguay has always been considered a seasonal destination but is just as special outside the december january rush,0.08894157409667969
2020-02-01,philip stephens afghanistan is a forgotten war,-0.12045573443174362
2020-02-01,good morning new york while you were sleeping this was our most read story,0.0875229761004448
2020-02-01,a flagship scheme for cross border listings between the shanghai and london stock exchanges has been postponed with no timetable for restarting,-0.6699150204658508
2020-02-01,general shen yi ming was visiting troops when the helicopter was forced to make an emergency landing,-0.8405250906944275
2020-02-01,the caribbean region has been hit by hurricanes and trade wars over the past decade but developers are building regardless and visitors are flocking,0.4213674068450928
2020-02-01,google has overhauled its global tax structure and consolidated all of its intellectual property holdings back to the us,0.1153903603553772
2020-02-01,the number of thefts in tehran has risen 30% over the past year says general ayub soleimani the deputy police chief while online theft has almost doubled over the period,0.9029890298843384
2020-02-01,in 1988 the average household moved once every 8 63 years in 2017 it was once every 23 years,-0.054002419114112854
2020-02-01,from high tech to hygge our homes changed at top speed in the 2010s what will the 2020s bring,0.04572153836488724
2020-02-01,opinion the persistence of sexism in france is intertwined with french culture education and structures,-0.028431013226509094
2020-02-01,the grounding of boeing s 737 max has forced airlines to seek storage solutions a boneyard in alice springs australia provides the ideal resting place,-0.21771705150604248
2020-02-01,opinion here s why we shouldn t underestimate donald trump s chances of winning again in 2020 the longest economic expansion in us history high partisanship the difficulty for trump to disappoint people since they never had hopes to dash,0.030912227928638458
2020-02-01,in the latest episode of the ft podcast the rachman review our chief foreign affairs columnist talks to italy s former prime minister matteo renzi about the problem with populists how to solve europe s migration crisis and his future role in politics,0.014509908854961395
2020-02-01,bernie sanders has raised $34 5m for his campaign in the last three months of 2019 notching up the biggest quarterly money haul of any contender for this year s democratic nomination so far,0.9013106226921082
2020-02-01,a british ethical vegan is claiming that he was fired from his previous job because of his beliefs and is now trying to protect veganism in law,-0.8864778280258179
