market_date,text,finbert_score
2020-07-01,coronavirus latest record increase for texas propels daily us case count above 44 000,0.8542502522468567
2020-07-01,huawei and zte classified as security threat to us,-0.13408678770065308
2020-07-01,global dealmaking drops to lowest level in over a decade,-0.9608089923858643
2020-07-01,tourism can europe save its summer,0.050029098987579346
2020-07-01,nec sees huawei s woes as chance to crack 5g market,0.8977952599525452
2020-07-01,vladimir putin nears end game in drive to revamp constitution,-0.020649060606956482
2020-07-01,hello london while you were sleeping our most read story was this piece on wirecard s customer base,0.03252732381224632
2020-07-01,more than 100 uk company chiefs entrepreneurs and business groups have written to uk prime minister boris johnson warning that it would be hugely damaging to the economy if britain leaves the eu without a deal at the end of this year,-0.9385011792182922
2020-07-01,france s les républicains which once dominated postwar french politics are still searching for a credible challenger to emmanuel macron,0.00899893045425415
2020-07-01,hong kong police make first arrests following a sweeping new national security law imposed on the asian financial hub by beijing,-0.648844838142395
2020-07-01,following the spread of covid 19 insurers have been changing the way they cover business customers,-0.03851594775915146
2020-07-01,no roaring crowd no celebratory hugs here s what going to a premier league football match is like right now,-0.0012089163064956665
2020-07-01,rt congolese face the grim reality of a dysfunctional state crippled by decades of corruption and conflict martin fayulu who,-0.7587499022483826
2020-07-01,our analysis shows that the ability of local leaders to manage new coronavirus outbreaks in the uk is being hampered by gaps in the reporting of infection data for cities and regions,-0.9448722004890442
2020-07-01,coronavirus brought an end to one of the longest waves in mergers and acquisitions history as global dealmaking dropped to its lowest levels in more than a decade during the second quarter of 2020,-0.9598488211631775
2020-07-01,boeing played down changes to the flight control system that was implicated in two plane crashes when it first presented them to regulators says a report by the us department of transportation,-0.7153227925300598
2020-07-01,wirecard s administrator said numerous companies had expressed interest in buying parts of the payments group that last week became the first member of germany s prestigious dax index to file for insolvency,0.09934212267398834
2020-07-01,rt the call was all anodyne and stripped back they ve got to spit their party lines but that s not enough facebook s,-0.2334679365158081
2020-07-02,new york city will hold off on a plan to allow indoor dining at restaurants as it proceeds with the next phase of its reopening on july 6,-0.7715094685554504
2020-07-02,just published front page of the financial times international edition thursday 2 july,-0.040033869445323944
2020-07-02,brussels is in talks with gilead sciences to reserve doses of the drug remdesivir to combat coronavirus,0.728511393070221
2020-07-02,hong kongers look to the exits as china imposes security law,-0.6821202635765076
2020-07-02,coronavirus latest us cases top 50 000 for the first time ever,0.5480078458786011
2020-07-02,federal reserve continues to weigh up yield curve control,-0.7264358997344971
2020-07-02,us seeks warhol and monet art in latest 1mdb forfeiture request,-0.017029818147420883
2020-07-02,delistings threaten to spoil singapore exchange s challenge to hk,-0.8414124846458435
2020-07-02,the lockdown death of a 20 year old day trader free to read,-0.25253021717071533
2020-07-02,i want my europe back simon kuper on a summer without travel,0.12361986190080643
2020-07-02,can bnp paribas beat the investment banking jinx,0.6054720282554626
2020-07-02,eu signals deeper investigation of google fitbit deal,0.06148519366979599
2020-07-02,coty accused of trade secrets theft in kardashian jenner deals,-0.7009042501449585
2020-07-02,sony is changing its name for the first time in 62 years here s why that matters,0.03905492275953293
2020-07-02,daily coronavirus thread what did you miss tokyo cases top 100 for first time since emergency ended us reports more than 50 000 new cases for first time ryanair reports 97% drop in passengers in june find out more here,-0.7926440834999084
2020-07-02,beijing s new national security law for hong kong is more draconian than many businesses had feared especially clauses that could be used to target foreign citizens the handling of state secrets and data security,-0.28861579298973083
2020-07-02,philip stephens one way or another sterling holds up a mirror to the world s view of britain in the 1970s the uk earned the sobriquet of the sick man of europe the danger now is it will become the invalid on europe s edge,-0.2901085615158081
2020-07-02,four years after britain voted to take back control of its borders in a brexit referendum dominated by immigration boris johnson s open door offer to almost 3m hong kong citizens was greeted without a murmur of opposition at westminster,0.24799001216888428
2020-07-02,a british court has dealt a blow to attempts by nicolás maduro s regime to access $1bn of venezuelan gold held at the bank of england by ruling that opposition leader juan guaidó had been unequivocally recognised as venezuela s president by the uk,-0.8823826909065247
2020-07-02,just in,0.0426696240901947
2020-07-02,what happens to a gender issue when it gets muddled in with other good things is that it tends to disappear professor linda scott author of the double x economy talks to management editor andrew hill,-0.04900205880403519
2020-07-02,the ft is looking for potential students to help us redesign the ft rankings site if you are looking for an mba executive courses or masters in business or finance topics join the panel,0.04262607917189598
2020-07-02,uk high street suffers huge jobs losses,-0.9553194642066956
2020-07-02,biontech and pfizer s covid 19 vaccine trial yields positive results,0.9255040884017944
2020-07-02,us is stuck in the worst of all worlds,-0.7883491516113281
2020-07-02,us daily coronavirus cases jump by more than 50 000 for first time,0.5542131662368774
2020-07-02,the end of one country two systems in hong kong,-0.06927502155303955
2020-07-02,why sony s name change matters,-0.03821144253015518
2020-07-02,beginning on monday britons will be able to visit more than 70 overseas destinations without having to self isolate for 14 days on their return as ministers dismantle their quarantine policy,0.813264012336731
2020-07-02,rt wow how did this go so wrong follow our liveblog,-0.17656512558460236
2020-07-02,rt on june 12 alex kearns a young student took his own life after believing that he had lost over $700 000 trading options,-0.4402545094490051
2020-07-02,boris johnson s pledge that the results of coronavirus tests must be delivered within 24 hours is being widely missed fewer than 1 in 10 home tests are generating results within that timeframe,-0.6665579080581665
2020-07-02,the first priority in a recovery must be to avoid a resurgence of the disease writes martin wolf the second priority must be to avoid letting hopes of a strong recovery turn attention away from the downside risks,0.08330431580543518
2020-07-03,schools in england will prepare for remote learning year group bubbles and a full curriculum in september according to the government s back to school plans,0.10602817684412003
2020-07-03,american airlines will have more than 20 000 front line employees this autumn than it needs to operate its reduced flying schedule executives said,0.04031314700841904
2020-07-03,multi strategy hedge funds post double digit gains,0.4065239131450653
2020-07-03,coronavirus latest us records more than 50 000 cases for second straight day,0.0851946622133255
2020-07-03,wirecard north america sale draws interest from payments groups,0.04750731587409973
2020-07-03,museum or mosque erdogan stokes debate over hagia sophia s future,-0.09040086716413498
2020-07-03,there is no such thing as a millennial,0.02657867781817913
2020-07-03,uk and eu watchdogs battle for final say on o2 virgin deal,-0.1271887719631195
2020-07-03,why the fed thinks goldman is america s riskiest bank,-0.09471806138753891
2020-07-03,banijay boss stands by 2bn bet on europe s biggest indie tv producer,0.5009517669677734
2020-07-03,daily coronavirus thread what did you miss the uk extends support for car loan and high cost credit borrowers new coronavirus cases in tokyo top 100 again thousands in melbourne refuse to be tested for covid 19 find out more here,0.03048994392156601
2020-07-03,opinion we do learn from bitter experience of course but we also have a great talent for forgetting in particular we forget how bad things feel the pandemic will long be remembered but the pain will fade,0.0032965540885925293
2020-07-03,putin s new constitution specifies that marriage can only be between a man and a woman affirms the importance of god and mandates the teaching of patriotism to children prompting criticism and pushback from activists,-0.6574888825416565
2020-07-03,while the pandemic has created opportunities for investors to buy new luxury flats at lower prices agents say it has driven away those wanting to live in them,-0.9056473970413208
2020-07-03,consumers in the 19 eurozone members spent less than usual since covid 19 restrictions were introduced in march to contain the spread of the virus the lockdowns with many staying at home resulted in high levels of involuntary savings,-0.9406658411026001
2020-07-03,french prime minister edouard philippe has stepped down although his popularity has risen during the coronavirus crisis the move is kick starting a government reshuffle to reignite emmanuel macron s presidency two years before presidential elections,-0.4451921582221985
2020-07-03,a communist party official zheng yanxiong who gained notoriety for his violent suppression of protests on the mainland has been appointed chief of hong kong s new national security office giving him notable power over residents and foreign businesses,0.11268097907304764
2020-07-03,wirecard north america s banking partners are standing by the stricken company as it seeks a sale that is likely to attract interest from buyers including fintech workplace payments and gift card groups,0.34530141949653625
2020-07-03,texas governor greg abbott has issued an order requiring face masks to be worn in public in the state s hardest hit regions we need to refocus on slowing the spread but this time we want to do it without closing down texas again,0.05244913697242737
2020-07-03,rt some weekend reading for y all the hong kong security law wirecard ghislaine maxwell with ft shout outs to,0.09014566987752914
2020-07-03,mr seto chooses his words carefully but since japan went into lockdown in april he has evolved a contentious idea that the pandemic for all its misery is a disguised blessing,-0.6588254570960999
2020-07-03,fifa chief and swiss federal prosecutor face investigation,-0.544984757900238
2020-07-03,free to read after coronavirus surged in leicester factories in the area faced criticism for making staff go into work during lockdown here is our 2018 coverage asking how many dark factories exist outside uk employment law,-0.555151104927063
2020-07-04,just published front page of the financial times international edition saturday july 4,-0.042800504714250565
2020-07-04,after wirecard is it time to audit the auditors,0.004542982205748558
2020-07-04,just published front page of the financial times uk edition saturday july 4,-0.0473988801240921
2020-07-04,with his mask aversion his impatience for an economic bounce and his tiffs with medical experts president donald trump did not confront americans with the seriousness of even the first lockdown far less did he tell them to brace for a potential second,-0.08522617071866989
2020-07-04,donald trump to hold independence day celebration as virus surges,0.1963261067867279
2020-07-04,free to read people didn t lock down merely because governments told them to now the converse applies just because shopping is legal again does not mean people will rush out to the shops tim harford writes,0.007690273225307465
2020-07-04,hong kong s youth if we shut up then we lose completely,-0.39329248666763306
2020-07-04,dancers explore how coronavirus has changed the way we move touch and connect,0.02060297690331936
2020-07-04,britain s armed forces pivot east to face growing china threat,0.38705962896347046
2020-07-04,janan ganesh some are woke some are broke some love eminem some hate him which are you,-0.28449395298957825
2020-07-04,after long weeks in isolation eager hosts may be starting to plan dinner party rendezvous once more here s a glimpse into the charming world of tablescaping where the food comes second,0.1560271978378296
2020-07-04,time for a real new deal for the post pandemic world says,0.2696893811225891
2020-07-04,live q amp a what should my children read this summer,-0.006052561104297638
2020-07-04,happening in a few minutes gt gt gt want something brilliant for the kids to read over the holidays join ft books critics and for a live discussion on the best children s and young adult books today 12pm uk time get involved here,0.03392582759261131
2020-07-04,us sends aircraft carriers into south china sea,0.12680459022521973
2020-07-04,so boris johnson managed a few press ups for the cameras but asks robert shrimsley does that show he s fit to lead,0.0310691986232996
2020-07-04,i m always questioning authority how dissident chinese artist is at the heart of the world s largest collection of contemporary chinese art currently being spotlit at turin muesum,-0.15783414244651794
2020-07-05,prioritising the economy over the virus some politicians ended up mismanaging both simon kuper reports on the mediagenic rightwing nationalists sceptical of credentialled experts who have seen death rates soar despite having ample time to prepare,-0.8848390579223633
2020-07-05,in america this summer s hottest wedding destination is a classic your own back garden madison darbyshire on how lockdown has us re evaluating the business of getting married,0.026544678956270218
2020-07-05,providing infrastructure and services in times of crisis,0.017251640558242798
2020-07-05,it is time to say farewell to the scourge of hot desking,-0.13371379673480988
2020-07-05,we risk losing it all voices from the world s poorest countries on the pandemic,-0.7542845010757446
2020-07-05,hitting the big time meet the woman who invented watch portraiture,0.07459186762571335
2020-07-05,life under sisi egyptian crackdown intensifies as cairo battles covid,-0.5842085480690002
2020-07-05,just 10 lavish tents in a 135 acre enclave surrounded by miles of empty desert for those with the funds this could be the ultimate place for a socially distanced retreat this summer,0.11249827593564987
2020-07-05,uk expected to phase huawei out of 5g network,-0.21587827801704407
2020-07-05,republicans warn of grim outlook for trump in florida,-0.9394747018814087
2020-07-05,japanese composer ryuichi sakamoto s numerous film scores include merry christmas mr lawrence and the sheltering sky he won an oscar for the last emperor he talks about covid s spur to creativity and why it s time for the japanese to air their anger,0.10788960009813309
2020-07-05,is santorini s rental season salvageable nathan brooker has the details,0.15791316330432892
2020-07-05,uae merges ministries in ambitious government restructuring,-0.029101338237524033
2020-07-05,jemima kelly we should stop chastising politicians for changing their minds and start cheering them instead,0.05211963132023811
2020-07-05,i miss the ceremony of getting ready for an evening and the promise of opportunity it brings jo ellison longs for a reason to put on her deadly pair of balenciaga heels,0.025180891156196594
2020-07-06,soaring saving rates pose policy dilemma for world s central bankers,-0.6480287313461304
2020-07-06,just published front page of the financial times international edition monday 6 july,-0.0428655631840229
2020-07-06,japanese carmakers opt to triple mexican pay rather than move to us,-0.18916037678718567
2020-07-06,uk imposes sanctions on russians and saudis over human rights,-0.8642281293869019
2020-07-06,dominion drops pipeline project and sells gas business to berkshire hathaway,0.01014166884124279
2020-07-06,coronavirus prompts historic shift in mitsubishi s m amp a strategy,0.7165787220001221
2020-07-06,rt back in december ayala the philippines oldest family conglomerate was under verbal attack by the duterte administrat,-0.8485361337661743
2020-07-06,donald trump will hold a large campaign rally in new hampshire on saturday even as officials across america s sun belt blamed early reopenings for a surge in coronavirus cases,-0.9084614515304565
2020-07-06,an official uk security inquiry has raised very very serious questions about whether huawei can continue to supply 5g networks under us sanctions announced in may according to government officials,-0.3947087526321411
2020-07-06,wirecard s core operations in europe and the americas has been lossmaking for years according to the confidential appendix of a kpmg special audit seen by the ft casting doubt on parts its business not already directly affected by an accounting scandal,-0.9500080347061157
2020-07-06,despite much higher levels of infection and hospitalisation boris johnson s government has been easing england s lockdown restrictions rapidly risking tensions with scotland wales and northern ireland,0.6949602961540222
2020-07-06,mitsubishi corporation one of japan s most aggressive dealmakers for more than a century will impose a one in one out policy toward acquisitions chief executive takehiko kakiuchi told the financial times,-0.711250364780426
2020-07-06,coronavirus could mark the end of the second postwar transition around what idea might politics society and the economy now revolve the answer should be citizenship martin wolf argues in the first entry in a new ft series the new social contract,0.022784490138292313
2020-07-06,free to read covid 19 has found its way into the neglected cracks in our economies as blame is placed on clothing sweatshops in the english city of leicester for contributing to a local surge in cases,-0.637711763381958
2020-07-06,opinion why not use blood samples to piece together a picture of immunity rather than current infection researchers want a programme of comprehensive immunity sampling as it might have offered early clues that a new coronavirus was circulating,0.11049066483974457
2020-07-06,pret a manger has announced more job cuts and store closures as sales are roughly 25% of normal levels and the company is burning through more than 20m in cash a month,-0.9610017538070679
2020-07-06,drugmakers have seized on the coronavirus pandemic as a rare opportunity to recast the industry s reputation hundreds of companies have started work on covid 19 vaccines and antivirals seeking to prove the industry is committed to action,0.30843213200569153
2020-07-06,boris johnson is this month expected to draw up plans to phase out huawei from britain s 5g phone networks after warnings that us sanctions have undermined the chinese company s ability to supply the uk market,-0.9391331672668457
2020-07-06,opinion john sawers a former chief of mi6 says china is overplaying its hand and giving western leaders no option but to stand up to it as the uk is expected to phase out huawei from its 5g networks,-0.6436638832092285
2020-07-06,the west s effort to shun huawei overlooks a key telecoms battleground russia if huawei succeeds in establishing control over russia s 5g buildout that will strengthen the chinese company s position in the fight for other emerging markets,0.8214118480682373
2020-07-06,free to read scotland now seems to have a real chance to effectively eliminate covid 19 transmission among the general public but some experts warn that one big obstacle stands in its way england,0.192341148853302
2020-07-06,india took baby steps to revive local tourism by opening several historical monuments this week though its plans were set back after a last minute decision to bar visitors to the taj mahal,-0.06856146454811096
2020-07-06,ft exclusive dominic raab uk foreign secretary will name the first foreign citizens to face visa bans and asset freezes for alleged human rights abuses under a new post brexit sanctions regime russians and saudis are among those expected to be targeted,-0.7943646907806396
2020-07-06,wirecard s core business has been lossmaking for years audit shows,0.008528338745236397
2020-07-06,big four told to outline plans for audit split by october,-0.014781361445784569
2020-07-06,us listed china stocks returned to sender,0.19124838709831238
2020-07-06,martin wolf democracy will fail if we don t think as citizens,-0.2550197243690491
2020-07-06,big data suggests a difficult recovery in us jobs market,-0.9473541975021362
2020-07-06,zomato cut off from chinese funding by india china tensions,-0.8091099858283997
2020-07-06,australia s csl warns drugmakers not to rush covid 19 vaccine,-0.07025353610515594
2020-07-06,uk universities at risk of insolvency as pandemic shreds income,-0.9419755339622498
2020-07-06,austrian counter terrorism authorities are investigating whether the shooting of a chechen man outside vienna on saturday was an assassination,-0.6700183153152466
2020-07-06,covid 19 has been a global shock but will it be a transformative one for western societies in the first of a new series highlights five effects of covid 19 on countries that have long been losing their faith in democracy,-0.051322996616363525
2020-07-06,chinese stocks on monday surged in its biggest 1 day jump for more than a year rallying housebuilders helped london s ftse 100 climb 2 1% china s csi 300 soared 5 7% europe wide stoxx 600 up 1 6%,0.9130570292472839
2020-07-07,just published front page of the financial times uk edition tuesday 7 july,-0.05372542515397072
2020-07-07,munich prosecutors have arrested a wirecard executive who ran the unit at the heart of the german company s alleged fraud from his apartment in dubai s burj khalifa,-0.6274094581604004
2020-07-07,the contentious dakota access oil pipeline is set to be shut down within the next month for more than a year after a us court scrapped a key permit dealing a heavy blow to a project backed by president donald trump,-0.9013829827308655
2020-07-07,portugal utility chief suspended as part of corruption probe,-0.8350436091423035
2020-07-07,norilsk nickel fined record $2 1bn over siberia fuel spill,-0.9180316925048828
2020-07-07,uk faces calls to target china with new sanctions,-0.8153465390205383
2020-07-07,samsung projects 23% rise in quarterly profit despite pandemic,0.93178391456604
2020-07-07,china s stock market surge is fuelled by liquidity not fundamentals,0.5180711150169373
2020-07-07,palantir files for stock market listing,-0.43640467524528503
2020-07-07,china stocks extend rally as traders brush off virus concerns,0.07779470086097717
2020-07-07,daily coronavirus thread the percentage of people testing positive for covid 19 hit a two month high in the us asia pacific markets extended a global rally and air new zealand suspended international flight bookings follow our live coverage here,-0.8245677351951599
2020-07-07,chinese stocks extended their rally on tuesday a day after experiencing their biggest daily gain since february 2019,0.857140064239502
2020-07-07,foreign journalists working in hong kong could be expelled if they cross the line while reporting on demands for independence for the territory a member of the chinese government s top advisory body has said,-0.8587221503257751
2020-07-07,narendra modi s popularity remains undiminished by the coronavirus crisis according to a recent poll 74% of indians approved of his leadership a rating far higher than that enjoyed by any other democratically elected leader,0.8642395734786987
2020-07-07,robert shrimsley climate change is an inconvenient truth for those who would lump boris johnson in with the world s rightwing populists yet there is a gap between his rhetoric and reality,-0.6012797355651855
2020-07-07,dominic raab is under intense pressure to use britain s new sanctions regime against chinese officials and hong kong chief executive carrie lam,-0.8660027384757996
2020-07-07,ft exclusive a senior federal reserve official has warned that the us economic recovery is in danger of stalling because of recent spikes in coronavirus infections in southern and western states,-0.9507367610931396
2020-07-07,in the us they are called essential staff in the uk key workers and in france travailleurs clés but high unemployment could leave the low paid with even less bargaining power after the coronavirus crisis,-0.9348328709602356
2020-07-07,greek prime minister kyriakos mitsotakis discusses his country s surprising success in containing covid 19 in an interview with ft editor roula khalaf and europe editor ben hall,0.7973994016647339
2020-07-07,the number of eu migrants who have applied for the right to stay in the uk after brexit exceeds official estimates of the europeans who are eligible to remain,-0.6408011317253113
2020-07-07,free to read americans have become more pessimistic about the prospects for a quick pandemic recovery especially in the states of the us south and west where coronavirus cases have spiked according to a new poll for the financial times,-0.9023993015289307
2020-07-07,the uk is way behind many countries in terms of wearing masks and issuing clear policies and guidelines about mask wearing for the public said venki ramakrishnan president of the royal society,0.1306733638048172
2020-07-07,demand for an education that reflects more objectively how britain s multicultural character has evolved is not new but the momentum behind these campaigns is unprecedented spurred by the antiracism protests,0.3842661678791046
2020-07-07,the coronavirus pandemic abruptly ended a seven year mergers and acquisition boom and left boutique investment banks with a challenge proving they are more than just deal shops,-0.7722857594490051
2020-07-07,during an idiotic fight in lockdown my wife told me it was fine to be moody and it was fine to be drunk but if i were to be both at the same time i could find somewhere else to live,-0.40374523401260376
2020-07-07,britain s determination to break away from eu rules is jeopardising the city of london s future access to the european market luxembourg s finance minister has warned,-0.8831691145896912
