market_date,text,finbert_score
2020-01-04,good morning hong kong while you were sleeping this was our most read story,0.09399207681417465
2020-01-04,coronavirus latest russia to send medical supplies to us,0.45489832758903503
2020-01-04,china defies coronavirus to top global ipo table in first quarter,0.8677006959915161
2020-01-04,russia will send medical supplies to the us where donald trump will announce a 90 day suspension on some tariffs asia pacific stocks dipped after wall street s biggest quarterly drop since 2008 follow our live coverage here,-0.9148672223091125
2020-01-04,taiwan is in talks to donate millions of face masks to the eu the shipment will probably exceed the 2 2m masks pledged by beijing in march and anger china,0.6785404682159424
2020-01-04,donald trump warned that the us coronavirus death toll could quickly reach almost a quarter of a million people as it topped 3 800 on tuesday eclipsing the number of deaths in china and those killed by the september 11 2001 terror attacks,-0.65771484375
2020-01-04,some chinese factories are so keen to make a fortune from the virus that they are cutting corners where they can said a trade association official,-0.8781638145446777
2020-01-04,global stocks have suffered their worst quarter since the 2008 financial crisis owing to the coronavirus pandemic here s how some big assets fared,-0.9574094414710999
2020-01-04,china has edged the us as the most popular venue for stock market listings in the first quarter for the first time since 2016 as the world s two biggest economies are battered by coronavirus,0.4594566226005554
2020-01-04,things we know lending volumes are soaring but margins are being squeezed banks are protecting staff things we don t can banks get stimulus money to the right people how long can they offer forbearance are dividends at risk,-0.1446332186460495
2020-01-04,rt need some help rebalancing your household budget i ll be live on today at 12 noon and 5pm answering as,0.023776818066835403
2020-01-04,join ft money editor claer barrett on wednesday between 12 and 1pm and 5 and 5 30pm uk time to answer questions about claiming coronavirus refunds on school fees travel costs gym memberships and much more,-0.17795613408088684
2020-01-04,in china new case numbers have fallen from a peak of thousands per day to just dozens though the country is expected to have a long road to recovery follow the latest figures here,-0.9621407389640808
2020-01-04,what tests are available for coronavirus infection who makes the tests how fast are tests being rolled out find out the answers here,0.008902497589588165
2020-01-04,rt are you seeking refunds as a result of the coronavirus crisis or do you want some help rebalancing your household budget,-0.01872146874666214
2020-01-04,are you wondering about how best to help others during the coronavirus crisis here are seven simple ways from supporting the elderly to giving blood,0.042000748217105865
2020-01-04,how will the coronavirus pandemic affect our economy join for a ft digital dialogues q amp a with martin wolf lord adair turner and rain newton smith at 4pm bst to find out,0.024411635473370552
2020-01-04,the covid 19 death toll in the uk has risen by 563 in just 24 hours as the coronavirus outbreak in the country worsens,-0.45383015275001526
2020-01-04,the experience of asian companies can offer some hope that adaptation and endurance is achievable with the right backers and balance sheet,0.8628724217414856
2020-01-04,teenagers forced to spend more time at home with their families need an outlet for their frustration are you a karen,-0.3419165313243866
2020-01-04,the maker of lucky strike and camel cigarettes has entered the fray of companies trying to develop a vaccine for covid 19 with a potential antigen using genetically engineered tobacco plants,0.3839622735977173
2020-01-04,as the number of cases and deaths from coronavirus in brazil climb some lawmakers and local media have begun calling for jair bolsonaro s resignation or impeachment,-0.9319837093353271
2020-01-04,rt interesting stats on h1n1 2009 pandemic between 151k 575k died in the first year the virus circulated,-0.0010742321610450745
2020-01-04,who does better on quarantine westerners or the chinese for our columnist patti waldmeir it may be easier to practice social isolation in the us s big houses but the chinese are more used to staying at home and obeying orders,-0.03478679060935974
2020-01-04,last friday our capital markets reporter answered questions on reddit about how the coronavirus pandemic will impact the global economy here are some highlights of the conversation,-0.001211516559123993
2020-01-04,opinion in poor countries locking people down may be worse than having the coronavirus itself due to large parts of the population living in slums and not having jobs making them vulnerable to silent killers such as diarrhoea and malnutrition,-0.9434718489646912
2020-01-04,in the latest coronavirus business update newsletter the wimbledon tennis championship has been cancelled for the first time since the second world war the eu is looking to tap capital markets to fund a 100bn short term work scheme,-0.05848538875579834
2020-01-05,just published front page of the financial times international edition thursday 2 april,-0.03862985223531723
2020-01-05,many manufacturing experts and medical device makers have raised concerns on how quickly new ventilators can be made,-0.687842845916748
2020-01-05,according to robert shrimsley police enforcement of the recent lockdown has the potential to make some cracking crime fiction,-0.7367193102836609
2020-02-04,coronavirus latest trump looks at domestic flight ban,-0.017644185572862625
2020-02-04,you can now access our free coronavirus content on telegram the financial times has just launched a channel on the chat app to update you on the best of our content about the outbreak click on this article and sign up,0.04173579812049866
2020-02-04,qantas investigated for suspending health and safety rep,-0.9034754037857056
2020-02-04,band plays on at hong kong disneyland but visitors stay away,-0.1910756528377533
2020-02-04,stewing your sausages in a rich tomato and pepper sauce is the perfect way to upgrade them say honey amp co,0.11089158058166504
2020-02-04,there are two main reasons why masks may be the way forward says gillian tett first it reminds us to not touch our faces second it s a way for people to communicate that they are in this together,0.037743836641311646
2020-02-04,an international financial centre that also serves as one of asia s main tourist and transport hubs hong kong offers a case study for the west where the travel and hospitality sectors are only beginning to feel the economic impact of coronavirus,0.6825340390205383
2020-02-04,ft exclusive australian regulators are investigating qantas for suspending a safety representative who raised concerns about the airline s failure to provide adequate safety equipment to protect workers from coronavirus,-0.938019335269928
2020-02-04,softbank has pulled out of a planned $3bn purchase of wework stock which is expected to spark litigation by the lossmaking property group s co founder and one of silicon valley s most prestigious venture capital groups,-0.9408004283905029
2020-02-04,donald trump said he was looking very strongly at restricting domestic us air travel which would have a severe impact on an already reeling aviation industry,-0.807693600654602
2020-02-04,only 2 000 out of 500 000 frontline nhs staff have been tested for coronavirus the government admitted on wednesday as the uk s latest daily death toll climbed to a record 563,-0.499370813369751
2020-02-04,chinese authorities are putting pressure on private companies to hand over sensitive data for anti epidemic purposes privacy advocates fear new pandemic surveillance measures could become permanent,-0.8924614191055298
2020-02-04,the human costs of the coronavirus outbreak continue to mount with more than 938 000 people infected globally the number of people confirmed to have died from the virus has now surpassed 47 000 find the latest figures here,0.08083546161651611
2020-02-04,the ft follows prominent corbyn critic and veteran mp margaret hodge on the campaign trail as britain s labour party searches for a new leader,-0.09365174919366837
2020-02-04,only 2 000 out of 500 000 frontline nhs staff have had tests for coronavirus the uk government admitted,-0.39048320055007935
2020-02-04,what poetry to read in a crisis join editor of a poem for every day of the year and laura battle ft deputy books editor for a live discussion today at 12pm amp 5pm uk time post your comments questions for allie and laura below this story,-0.007536880671977997
2020-02-04,how did we get into this situation what are the obstacles to scaling up uk testing can mass testing end the uk lockdown find out the answers here,0.02937028557062149
2020-02-04,free to read coronavirus has forced us to rethink who we value and how some of the workers we have left to languish in low paid and insecure jobs are the very ones we cannot live without sarah o connor writes,-0.6373209953308105
2020-02-04,how british scientist kelly hogan found herself temporarily stranded in the world s safest place antarctica,-0.5617455840110779
2020-02-04,about half of uk companies are planning to furlough many of their staff because of coronavirus according to surveys that threaten a much higher cost to the treasury than expected,-0.9447389841079712
2020-02-04,on the face of it the idea of saudi arabia and russia starting an oil price war in the middle of a global pandemic is as dumb as it gets from a game theory perspective it is a masterstroke,-0.7276003360748291
2020-02-04,boris johnson is facing mounting criticism over the government s failure to put in a place an adequate testing regime to manage the crisis,-0.9408592581748962
2020-02-04,three days after the chinese government locked down hubei a local government official more than 1 000km away received data from telecoms carriers alerting her to a list of people who had left hubei and entered her town,-0.8022555708885193
2020-02-04,france is pushing for a common eu fund to help europe through the coronavirus crisis but is proposing that it be limited to five or 10 years and focused on economic recovery,0.11260738223791122
2020-02-04,german laboratories are conducting more than 50 000 coronavirus tests a day according to data released on wednesday that laid bare differences in strategy and capacity across europe,-0.08491174876689911
2020-02-04,a wave of coronavirus dismissals is breaking over corporate america as companies which just weeks ago had hoped that a short interruption to their operations would let them avoid job cuts prepare for a longer more severe downturn,-0.9438502192497253
2020-02-04,this is what scientists know and do not know about the coronavirus,-0.023356154561042786
2020-02-04,rt norway has long thought of itself as annerledeslandet the different country this crisis is testing that status https,-0.062424853444099426
2020-02-04,rt the afternoon before both of our offices closed i talked to for then i took the subway home and,-0.02820209413766861
2020-02-04,the number of deaths caused by the coronavirus now exceeds 50 000 worldwide while the number of cases is closing in on 1m click on our tracker for the latest figures,-0.06852831691503525
2020-02-04,rt new zoom is now attracting scrutiny from privacy watchdogs in the eu amp uk after a litany of missteps in recent days c,-0.9171112775802612
2020-02-05,just published front page of the financial times international edition friday 3 april,-0.03586871176958084
2020-02-05,ft view we cannot easily free people from social distancing until we know whether doing so will unleash a new wave of infections but it will be difficult to know this for sure without much more testing than most countries have done so far,-0.1542014330625534
2020-02-05,trump orders companies to make ventilator parts,0.04512868821620941
2020-02-05,jonathan margolis software to manage online queues was inspired by the paper ticket system used in danish bakeries,0.036223821341991425
2020-02-05,how the world locked down due to the coronavirus outbreak south korea and vietnam were the first to follow china in implementing widespread containment measures europe north america and africa took much longer to bring in tough restrictions,0.3434634506702423
2020-02-05,small business aid could go to venture capital backed companies,0.08620654791593552
2020-02-05,ft view many low income countries are only now being hit by the pandemic in just a few weeks cases in africa have risen from almost zero to over 5 000 if the virus runs loose in teeming cities or refugee camps the human cost could be devastating,-0.8524200320243835
2020-03-04,china based aiib to lend $5bn to battle coronavirus,0.5418350696563721
2020-03-04,airbnb lowers internal valuation by 16% to $26bn,-0.674083411693573
2020-03-04,investor appetite returns for junk bonds,0.8923964500427246
2020-03-04,ansell one of the world s biggest medical glove makers has warned that governments an everyone for themselves attitude is disrupting supply chains of vital protective equipment,-0.9439014792442322
2020-03-04,mobile apps are under development to facilitate so called contact tracing using location data to notify users if they have come into contact with someone with coronavirus as governments weigh easing lockdowns,0.08017237484455109
2020-03-04,ft exclusive us shale producers have launched an aggressive lobbying campaign for new sanctions against saudi arabia and russia urging the white house to compel them to cut oil output to prop up crude prices,-0.7386369705200195
2020-03-04,britain s biggest banks only acquiesced to dividend suspensions after the bank of england failed to convince them to do so on their own volition rbs which is majority owned by taxpayers was the only lender willing to comply,-0.6116681098937988
2020-03-04,ft exclusive german biotech groups developing a coronavirus vaccine have called for governments to ease clinical trial regulations for hundreds of millions of doses to be available by the end of the year,0.42339378595352173
2020-03-04,the coronavirus shutdown has brought swaths of the economy to a standstill but business is booming for producers and purveyors of condoms and sex toys,0.33582374453544617
2020-03-04,jo ellison although i d happily eradicate most forms of physical contact i m all in favour of a ceremonial bow i d still like to find a gesture to see us through the next few weeks but a wave feels too royal and a thumbs up looks too dumb,0.02916780114173889
2020-03-04,dildo king a berlin accessory supplier said it had seen an 87% increase in sales of sex toys year on year since the restrictions were announced,0.9249318242073059
2020-03-04,matt hancock health secretary wants to increase testing to 100 000 a day in england by the end of april but is this actually feasible,0.13908427953720093
2020-03-04,free to read key workers are employed in some of the worst paid and most insecure jobs in the british economy,-0.9168573617935181
2020-03-04,health officials fear that powerful religious communities will help the virus to spread by continuing to meet,-0.7465847730636597
2020-03-04,free to read fighting this virus demands economic sacrifices not without limit and not without end writes tim harford,0.14231711626052856
2020-03-04,can face masks actually protect against coronavirus,0.024910587817430496
2020-03-04,soul singer bill withers has died at the age of 81 here s another chance to read about the story behind his breakthrough hit ain t no sunshine,0.042191214859485626
2020-03-04,premier league asks footballers to take 30% pay cut,-0.12023144960403442
2020-03-04,luckin coffee scandal catches out world s most powerful investors,-0.6897519826889038
2020-03-04,didier raoult s videos on coronavirus often rack up more views than the nightly official government press conference,-0.13237076997756958
2020-03-04,us fears large scale attacks against american troops in iraq,-0.8268998265266418
2020-03-04,fed taps pimco and state street for funding programme,0.5097503662109375
2020-03-04,just published front page of the financial times uk edition saturday april 4,-0.04680752009153366
2020-03-04,goldman sachs buys two corporate jets,0.07597357779741287
2020-03-05,new podcast episode on this week we speak to of about how a more diverse staff has changed their stories how he views his legacy and what the show s name really means,0.05595248192548752
2020-04-04,trump fires intelligence official who helped initiate impeachment,-0.03853600472211838
2020-04-04,arundhati roy the pandemic is a portal,-0.3077983856201172
2020-04-04,berlin s drug dealers adapt to life under coronavirus lockdown,0.06591499596834183
2020-04-04,novelist arundhati roy how coronavirus threatens india and what the country and the world should do next,-0.049827929586172104
2020-04-04,coronavirus latest russia suspends repatriation flights for citizens abroad saying the move will curb a new wave of infections the decision in effect leaves russian citizens overseas stranded follow our live coverage here,-0.727370023727417
2020-04-04,keir starmer wins labour party leadership by a landslide his victory heralds a fresh chapter for the uk opposition party after five years under jeremy corbyn angela rayner elected deputy,0.5568974018096924
2020-04-04,coronavirus latest islamic religious group quarantined in india more than 20 000 people linked to missionary movement tablighi jamaat have been quarantined in india as authorities work to contain covid 19 follow our live coverage here,-0.17543703317642212
2020-04-04,virus lays bare the frailty of the social contract,-0.13079869747161865
2020-04-04,berlin s drug dealers adapt to life under coronavirus lockdown from corona specials to personalised delivery services the city s drug dealers and rave promoters are scrambling to adjust to a shifting landscape,0.031482793390750885
2020-04-04,coronavirus latest china donates 1 000 ventilators to new york they are due to arrive today governor andrew cuomo said announcing a rise in coronavirus cases and deaths in the hard hit state follow our live coverage here,0.2794506251811981
2020-04-04,do you wish your fingers were a bit greener join ft horticultural expert from 5pm uk time for a live q amp a about how to grow your own vegetables post your queries in the comments below this story to get involved,0.020337216556072235
2020-04-04,new york state has seen another daily record of confirmed new covid 19 cases follow our live coverage here,0.5275062322616577
2020-04-04,join ft wine critic tomorrow sunday april 5 at 12 12 30pm and again at 5 5 30pm uk time for a live q amp a about where to buy wine online post your wine queries in the comments below her list to get involved,-0.002597533166408539
2020-04-04,china donates ventilators to new york as virus death toll mounts,-0.0007201731204986572
2020-04-04,knife attack in france kills two and injures five,-0.9088577032089233
2020-04-05,mystery surrounds foiled plot to liberate venezuela,-0.07274952530860901
2020-05-04,coronavirus latest queen to address uk as us prepares troops,0.04923931509256363
2020-05-04,swiss lead way with crisis loans to small businesses,0.4021284878253937
2020-05-04,allotments are offering a sanctuary in troubled times to thousands across britain,0.2267078459262848
2020-05-04,fewer deaths in veneto offer clues for fight against coronavirus,0.6261124014854431
2020-05-04,news you might have missed donald trump warned that the us was about to confront its deadliest week the uk suffered its deadliest day as cases passed 40 000 the number of patients in intensive care in italy has fallen for the first time,-0.9502345323562622
2020-05-04,nmc creditor applies to uk court to bring in administrators,-0.00813104584813118
2020-05-04,ten days after the country went into full lockdown charlie bibby ventured back into london where the few people stepping outside for their daily exercise or walking to work were coming to grips with the new normal,0.027753762900829315
2020-05-04,queen elizabeth will address the nation in a rare broadcast this weekend her majesty will broadcast the four minute morale boosting address at 8pm on sunday having made the recording earlier at windsor castle,0.17658399045467377
2020-05-04,free to read italy and spain s daily death tolls are plateauing but in the uk and us every day brings more new deaths than the last follow the latest figures here,-0.5419677495956421
2020-05-04,independent online bookseller hails promising chapter in lockdown,-0.43490153551101685
2020-05-04,coronavirus tests cuba s reputation as medical powerhouse,0.6168783903121948
2020-05-04,free to read the united states continues to struggle to contain coronavirus with 34 196 cases added on saturday bringing the total to 311 637 this is the fourteenth straight day that the country has confirmed more cases than the day before,-0.3739548921585083
2020-05-04,14 latin american nations seek imf help to combat big recession,0.6933313012123108
2020-05-04,just in more than 600 people died in the uk in the 24 hours to saturday night marking a slowdown in the pace of fatalities from friday,-0.9610123634338379
2020-05-04,china mobile picks huawei and zte to build its 5g network,0.625877857208252
2020-05-04,europe prepares to ease coronavirus lockdowns,0.6121330857276917
2020-05-04,germany s testing success looks real for now,0.7861416935920715
2020-05-04,gavyn davies successfully managing the exit from lockdown will require skill and resolve across many areas of government policy unfortunately the disorganised response to the virus so far in most of the major nations inspires little confidence,-0.7716465592384338
2020-05-04,back to business as usual france spain belgium and finland are among many countries that have set up expert committees to examine a gradual easing of stay at home orders for businesses and schools,0.7667875289916992
2020-05-04,where do you wish you were today,-0.0802631750702858
2020-05-04,from visconti s cholera ravaged death in venice to bong joon ho s witty horror the host nigel andrews considers the depiction of endurance resource and survival in the world s greatest mass infection movies,0.08482565730810165
2020-05-05,just published front page of the financial times uk edition monday april 6,-0.045651376247406006
2020-05-05,amazon netflix or bravo each has created their own near identical fashion tv series but which is best,0.021106285974383354
2020-05-05,oil falls 12% on doubts over any saudi russia deal,-0.9018349647521973
2020-05-05,coronavirus latest european commissioners call for joint bond sales,0.049752749502658844
2020-06-04,rana foroohar almost nothing is growing these days with one exception internet use,0.05573415011167526
2020-06-04,as coronavirus spread across the globe masayoshi son was confronting a different crisis at softbank was the japanese billionaire who lost $70bn in the dotcom crash facing another reckoning,-0.06942558288574219
2020-06-04,boris johnson was admitted to hospital on sunday for precautionary tests downing street said dominic raab foreign secretary is expected to fill in for the pm on monday,-0.06245190650224686
2020-06-04,doctors have strongly criticised the uk s proposed rollout of finger prick coronavirus tests saying they are not appropriate for public use,-0.8869152665138245
2020-06-04,a coronavirus hiring freeze has settled over the city of london as companies put expansion plans on hold or scrap them altogether,-0.9519448280334473
2020-06-04,as italy faces its most severe crisis since the second world war even its pro european elite feel abandoned without bold action from its northern neighbours italy risks turning its back on the european project forever,-0.7691113948822021
2020-06-04,south korea has rapidly become one of the world s biggest producers of test kits for coronavirus despite good planning and a strong esprit de corps among workers the country s supply chain is showing clear signs of strain,0.8398156762123108
2020-06-04,the number of coronavirus cases has now reached more than 1 27m with 69 500 deaths as european countries consider easing lockdowns and italy is on the verge of turning the corner attention is shifting to the us follow our coronavirus tracker here,0.3216363787651062
2020-06-04,the ft s delhi correspondent stephanie findlay looks at the looming humanitarian crisis in india and the potential knock on impact around the world if new delhi is unable to keep a lid on the spread of covid 19,-0.6409571170806885
2020-06-04,should footballers accept a pay cut,-0.31237226724624634
2020-06-04,joe biden suggested that the democrats might have to cancel their convention this summer in milwaukee and hold a virtual one instead to formally nominate a presidential candidate,-0.7775419354438782
2020-06-04,i think there are three things that are really important ceo of accenture,0.0623614564538002
2020-06-04,rt icymi the big read how does the sports industry look after the shutdown broadcasters changing business models to be,0.007907036691904068
2020-06-04,just to care for the near 11 000 coronavirus patients in english hospitals the nhs may require up to 7 9m sets of equipment every month,-0.003992095589637756
2020-06-04,austria has set out plans to become the first country in europe to ease its lockdown against the coronavirus pandemic with shops due to reopen as early as next week,0.8872189521789551
2020-06-04,growth companies will have a key role to play in rebooting economies after the coronavirus crisis with that in mind here is our ranking of america s fastest growing companies,0.2215951383113861
2020-06-04,jpmorgan chase goldman sachs ubs and citigroup are exploring the feasibility of remote working for thousands of twenty somethings they have agreed to hire for about 10 weeks,0.11984958499670029
2020-06-04,how can uk individuals and businesses claim financial aid join claer barrett for a live q amp a at 4pm,0.04738396406173706
2020-06-04,the uk government has admitted that none of the 17 5m antibody tests it ordered in the fight against the coronavirus pandemic work well enough to be used,0.386301189661026
2020-06-04,governments across europe have begun preparations to ease the lockdowns imposed across much of the continent to contain the coronavirus pandemic even if restrictions that have paralysed the economy are expected to remain in force for several more weeks,0.3823733925819397
2020-06-04,johnson s shifting strategy has left uk behind on testing critical care beds and ventilators,0.16779986023902893
2020-06-04,zoom the videoconferencing app that has become wildly popular during the coronavirus crisis admitted that it had mistakenly routed some user data through china marking the latest in a string of mis steps to cast doubt on the security of the platform,-0.9029853343963623
2020-06-04,the novelist on how coronavirus threatens india and what the country and the world should do next,-0.0007499754428863525
2020-06-04,the world economy is experiencing a sudden stop that is without precedent in peacetime investors have now accepted that as an unpleasant fact and started to ask how the next stage the exit from this sudden stop will unfold,-0.7280556559562683
2020-06-04,as italy faces its most severe crisis since the second world war there is a rising feeling among even its pro european elite that the country is being abandoned by its neighbours,-0.9203768968582153
2020-06-04,luckin coffee on sunday apologised and pledged to strengthen controls after an internal investigation found hundreds of millions of dollars of alleged fake sales last year wiping about 75 per cent off the company s market value,-0.9108395576477051
2020-06-04,us president donald trump called on india to release orders of hydroxychloroquine an antimalarial drug that has been identified as a potential treatment for coronavirus as new delhi tightened export restrictions to combat rising infections,-0.05180451273918152
2020-06-04,major london hospitals are running short of equipment in intensive care wards including pumps and blood dialysis machines according to a leaked memo to senior hospital doctors,-0.9514601230621338
2020-06-04,rt the $100bn shutdown cost in lost revenues to car plants in europe amp north america during april 8bn per week in,-0.9463522434234619
2020-06-04,rt lop 20 per cent off the median ftse 100 chief s salary of 876 000 and they still take home 60 000 a month pre tax chief exec,-0.8673270344734192
2020-06-04,small businesses and the self employed have been rushing to consider which measures they can take to survive the unprecedented coronavirus crisis leave your questions for the ft personal finance editor claer barrett and she may help you,0.06485229730606079
2020-06-04,robert shrimsley ministers of parliament were initially happy to get away from a chamber almost ideally designed to spread a virus it is now clear to many however that if health workers and supermarket staff can go to work they too should find a way,-0.07823409140110016
2020-06-04,a new report from the us health department s watchdog painted a chaotic picture of hospitals bidding against each other for essential personal protective equipment and facing price gouging some have warned that their cash piles could run out in weeks,-0.9545269012451172
2020-06-04,boris johnson has been moved to intensive care as his condition worsened on monday afternoon after suffering from persistent symptoms of coronavirus follow our live blog for updates,-0.437735915184021
2020-06-05,in the latest coronavirus business update newsletter wearing a face mask in crowded places could help protect vulnerable people from covid 19 boeing suppliers hexcel and woodward have called off their $6 4bn merger,-0.9261060357093811
2020-06-05,just published front page of the financial times uk edition tuesday 7 april,-0.05080825090408325
2020-06-05,rana foroohar as the stimulus package for covid 19 rolls out and it becomes clear that it doesn t include the proper checks on corporate behaviour that it should i m becoming increasingly worried that we are right back to where we were in 2008 09,-0.9088109731674194
2020-07-04,cardinal pell wins appeal against child abuse conviction,-0.2551667094230652
2020-07-04,asian markets climbed for a second day on tuesday after the s amp p 500 s best day in a fortnight on growing optimism that coronavirus outbreaks are slowing,0.8425745368003845
2020-07-04,airbnb has raised $1bn in debt and equity from new investors as the coronavirus pandemic hampers its business ahead of a planned public listing this year,-0.6905335783958435
2020-07-04,denmark became the first european country to announce that primary schools would reopen as part of a first careful phase to return to normal from coronavirus,0.7123928070068359
2020-07-04,here is what we know about uk prime minister boris johnson condition mr johnson spent the night in intensive care at st thomas hospital in london where he was transferred at 7pm dominic raab is deputising for the pm follow our live updates,-0.00566878542304039
2020-07-04,martin wolf reflects on the pain of separation from his grandchildren in the first entry of the coronavirus diaries a new ft series in which writers share their experiences of this extraordinary time,0.04826066642999649
2020-07-04,over the next few months the ft will follow pba a steel manufacturer in northern italy and its executive francesca masiero who is battling to keep afloat the company her father founded,0.023781176656484604
2020-07-04,at the very moment the eu is facing one of its biggest economic and political challenges many seem to have forgotten a basic principle on which the bloc has grown and thrived writes ana botin santander executive chairman,0.14824563264846802
2020-07-04,free to read the physical separation from my children and grandchildren is for the moment the only real drawback of this new world into which we have been catapulted martin wolf the ft s chief economics commentator writes,0.07203115522861481
2020-07-04,like hundreds of fee paying schools across the uk headteachers have had to radically and rapidly transform their school operations sending pupils home and getting staff to switch to online teaching in response to the nationwide lockdown,-0.5395744442939758
2020-07-04,arundhati roy the pandemic is a portal the novelist on how coronavirus threatens india and what the country and the world should do next,0.009115491062402725
2020-07-04,free to read in a sign of widespread economic pain 73% of people in the us have said that the coronavirus pandemic has reduced their family s income a new poll for the ft shows read our analysis of the survey,-0.9105088710784912
2020-07-04,as companies suspend operations scrap dividends and send employees home their top executives are facing demands to make sacrifices of their own so how much should ceos give up,-0.7404209971427917
2020-07-04,a boom in solar projects is under way across texas the capital of the us oil and gas industry,0.8108904361724854
2020-07-04,wuhan the chinese city where the coronavirus outbreak began will on wednesday lift its unprecedented 76 day lockdown of the city,0.02653723955154419
2020-07-04,how are frontline nhs medics coping hear them reflect on the challenges they face in their own words,0.03996646776795387
2020-07-04,hello new york while you were sleeping this was our most read story,0.03459962457418442
2020-07-04,the number of people who have died after testing positive for coronavirus in england has risen by 758 in a single day,0.7991483807563782
2020-07-04,the final lyrics of john lennon s imagine have a strange resonance in a world ruled by covid 19 i hope some day you ll join us and the world will be as one,0.0712345540523529
2020-07-04,the coronavirus crisis will cut working hours by almost 7% worldwide in the second quarter of 2020 a catastrophic effect that is equivalent to the loss of 195m full time workers the international labour organization has said,-0.960034966468811
2020-07-04,how do you steer new york city s largest hospital system through the coronavirus pandemic,0.022530896589159966
2020-07-04,foreign secretary dominic raab who was asked to step in for the prime minister on monday evening has long held ambitions to lead the conservative party,0.07742630690336227
2020-07-04,yuan yang in a country where anti foreigner sentiment is rising a tracking app has helped me to deal with the bigger danger of human bias,0.3802736699581146
2020-07-04,andrew hill the real proof of chief executives appetite for sacrifice and solidarity during the coronavirus pandemic will come as they emerge from this acute phase and consider whether to address the chronic problems with executive pay,0.20050941407680511
2020-07-04,michael skapinker people used to be proud of airlines today as they face their biggest crisis since the second world war it is striking how little sympathy they evoke,0.06658902764320374
2020-07-05,just published front page of the financial times uk edition wednesday 8 april,-0.049283161759376526
2020-07-05,opinion one notable effort to tackle the coronavirus pandemic is the covid moonshot project which includes scientists across the world working together to crowdsource designs for a molecule in the hope of shortcutting a process that usually takes years,0.14281955361366272
2020-08-04,coronavirus latest twitter chief to donate $1bn to coronavirus relief,0.2182464450597763
2020-08-04,donald trump threatened to put on hold funding for the world health organization and twitter chief executive jack dorsey has pledged to donate $1bn to coronavirus relief efforts follow our live coverage here,-0.15175609290599823
2020-08-04,free to read though donald trump questioned whether the lockdown s hit to the economy was worth the public health benefit a new poll for the ft has found that most americans are more concerned about the virus s impact on public health than on the economy,-0.35574841499328613
2020-08-04,donald trump has replaced the watchdog of the $2tn coronavirus relief package drawing condemnation from senior democrats who fear a loss of oversight on how the stimulus money is spent,-0.9285178780555725
2020-08-04,martin sandbu some ask whether the coronavirus cure might be worse than the disease the reply from economists is a resounding no,0.117240771651268
2020-08-04,the ft view the emergency hospitalisation of a prime minister is a challenge for any government for a relatively new and inexperienced administration struggling to manage a global pandemic it constitutes an extremely grave situation,-0.9123737215995789
2020-08-04,donald trump threatened to freeze funding for the world health organization as he accused the body of withholding information about coronavirus in wuhan and being very china centric,-0.9287987947463989
